mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
27	27	79	79	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-4	68	Ab4	4	389
27	27	79	79	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-5	73	Db5	5	389
27	27	79	79	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		-5	73	Db5	5	385
27	27	159/2	159/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-5	49	Db3	3	397
27	27	159/2	159/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	397
27	27	159/2	159/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	390
27	27	159/2	159/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-4	68	Ab4	4	390
27	27	159/2	159/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-5	73	Db5	5	390
27	27	80	80	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-5	49	Db3	3	398
27	27	80	80	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	398
27	27	80	80	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	65	F4	4	391
27	27	80	80	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-4	68	Ab4	4	391
27	27	80	80	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-5	73	Db5	5	391
27	27	161/2	161/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-5	49	Db3	3	399
27	27	161/2	161/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	399
27	27	161/2	161/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	65	F4	4	392
27	27	161/2	161/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		-4	68	Ab4	4	386
27	27	161/2	161/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-4	68	Ab4	4	392
27	27	161/2	161/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-5	73	Db5	5	392
28	28	81	81	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-5	37	Db2	2	409
28	28	81	81	1.5	0	0	3/4	1	1	3/8		1/4	3/2		-4	68	Ab4	4	400
28	28	244/3	244/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-5	49	Db3	3	410
28	28	244/3	244/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-4	56	Ab3	3	410
28	28	244/3	244/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-5	61	Db4	4	404
28	28	244/3	244/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-8	64	Fb4	4	404
28	28	244/3	244/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-4	68	Ab4	4	404
28	28	245/3	245/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-5	49	Db3	3	411
28	28	245/3	245/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-4	56	Ab3	3	411
28	28	245/3	245/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-5	61	Db4	4	405
28	28	245/3	245/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-8	64	Fb4	4	405
28	28	245/3	245/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-4	68	Ab4	4	405
28	28	82	82	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-5	49	Db3	3	412
28	28	82	82	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	412
28	28	82	82	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	406
28	28	82	82	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-8	64	Fb4	4	406
28	28	82	82	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-4	68	Ab4	4	406
28	28	165/2	165/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-5	49	Db3	3	413
28	28	165/2	165/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	413
28	28	165/2	165/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-5	61	Db4	4	407
28	28	165/2	165/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-8	64	Fb4	4	407
28	28	165/2	165/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		-4	68	Ab4	4	401
28	28	165/2	165/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-4	68	Ab4	4	407
28	28	83	83	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-8	40	Fb2	2	414
28	28	83	83	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		-4	68	Ab4	4	402
28	28	167/2	167/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-7	47	Cb3	3	415
28	28	167/2	167/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	415
28	28	167/2	167/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-7	59	Cb4	4	408
28	28	167/2	167/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-8	64	Fb4	4	408
28	28	167/2	167/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		-4	68	Ab4	4	403
28	28	167/2	167/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-4	68	Ab4	4	408
29	29	84	84	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-7	35	Cb2	2	424
29	29	84	84	2.0	0	0	3/4	1	1	1/2		1/2	1		-7	71	Cb5	5	416
29	29	253/3	253/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-7	47	Cb3	3	425
29	29	253/3	253/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-6	54	Gb3	3	425
29	29	253/3	253/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-8	64	Fb4	4	418
29	29	253/3	253/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-6	66	Gb4	4	418
29	29	253/3	253/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-7	71	Cb5	5	418
29	29	254/3	254/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-7	47	Cb3	3	426
29	29	254/3	254/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-6	54	Gb3	3	426
29	29	254/3	254/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-8	64	Fb4	4	419
29	29	254/3	254/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-6	66	Gb4	4	419
29	29	254/3	254/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-7	71	Cb5	5	419
29	29	85	85	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-7	47	Cb3	3	427
29	29	85	85	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-6	54	Gb3	3	427
29	29	85	85	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-8	64	Fb4	4	420
29	29	85	85	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	420
29	29	85	85	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-7	71	Cb5	5	420
29	29	171/2	171/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-7	47	Cb3	3	428
29	29	171/2	171/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-6	54	Gb3	3	428
29	29	171/2	171/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-8	64	Fb4	4	421
29	29	171/2	171/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	421
29	29	171/2	171/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-7	71	Cb5	5	421
29	29	86	86	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-7	47	Cb3	3	429
29	29	86	86	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-6	54	Gb3	3	429
29	29	86	86	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	422
29	29	86	86	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	422
29	29	86	86	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-7	71	Cb5	5	422
29	29	173/2	173/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-7	47	Cb3	3	430
29	29	173/2	173/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-6	54	Gb3	3	430
29	29	173/2	173/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	423
29	29	173/2	173/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		-6	66	Gb4	4	417
29	29	173/2	173/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	423
29	29	173/2	173/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-7	71	Cb5	5	423
30	30	87	87	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-7	47	Cb3	3	441
30	30	87	87	1.5	0	0	3/4	1	1	3/8		1/4	3/2		-6	66	Gb4	4	431
30	30	262/3	262/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-7	59	Cb4	4	442
30	30	262/3	262/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-3	63	Eb4	4	442
30	30	262/3	262/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-6	66	Gb4	4	435
30	30	262/3	262/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-7	71	Cb5	5	435
30	30	262/3	262/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-3	75	Eb5	5	435
30	30	263/3	263/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-7	59	Cb4	4	443
30	30	263/3	263/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-3	63	Eb4	4	443
30	30	263/3	263/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-6	66	Gb4	4	436
30	30	263/3	263/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-7	71	Cb5	5	436
30	30	263/3	263/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-3	75	Eb5	5	436
30	30	88	88	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-7	59	Cb4	4	444
30	30	88	88	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-3	63	Eb4	4	444
30	30	88	88	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	437
30	30	88	88	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-7	71	Cb5	5	437
30	30	88	88	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-3	75	Eb5	5	437
30	30	177/2	177/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-7	59	Cb4	4	445
30	30	177/2	177/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-3	63	Eb4	4	445
30	30	177/2	177/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		-6	66	Gb4	4	432
30	30	177/2	177/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	438
30	30	177/2	177/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-7	71	Cb5	5	438
30	30	177/2	177/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	75	Eb5	5	438
30	30	89	89	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	446
30	30	89	89	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-5	61	Db4	4	446
30	30	89	89	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		-6	66	Gb4	4	433
30	30	89	89	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	439
30	30	89	89	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	439
30	30	89	89	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-5	73	Db5	5	439
30	30	179/2	179/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-5	61	Db4	4	447
30	30	179/2	179/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-8	64	Fb4	4	447
30	30	179/2	179/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		-6	66	Gb4	4	434
30	30	179/2	179/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	440
30	30	179/2	179/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-5	73	Db5	5	440
30	30	179/2	179/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-8	76	Fb5	5	440
31	31	90	90	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-7	47	Cb3	3	457
31	31	90	90	1.0	0	0	3/4	1	1	1/4		1/4	1		-6	66	Gb4	4	448
31	31	271/3	271/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-7	59	Cb4	4	458
31	31	271/3	271/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-3	63	Eb4	4	458
31	31	271/3	271/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-6	66	Gb4	4	451
31	31	271/3	271/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-7	71	Cb5	5	451
31	31	271/3	271/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-3	75	Eb5	5	451
31	31	272/3	272/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-7	59	Cb4	4	459
31	31	272/3	272/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-3	63	Eb4	4	459
31	31	272/3	272/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-6	66	Gb4	4	452
31	31	272/3	272/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-7	71	Cb5	5	452
31	31	272/3	272/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-3	75	Eb5	5	452
31	31	91	91	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-7	59	Cb4	4	460
31	31	91	91	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-3	63	Eb4	4	460
31	31	91	91	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	453
31	31	91	91	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		-6	66	Gb4	4	449
31	31	91	91	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-7	71	Cb5	5	453
31	31	91	91	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-3	75	Eb5	5	453
31	31	183/2	183/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-3	63	Eb4	4	461
31	31	183/2	183/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	454
31	31	183/2	183/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-6	66	Gb4	4	461
31	31	183/2	183/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	75	Eb5	5	454
31	31	183/2	183/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		1	79	G5	5	454
31	31	92	92	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-5	61	Db4	4	462
31	31	92	92	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-8	64	Fb4	4	462
31	31	92	92	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	455
31	31	92	92	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-5	73	Db5	5	455
31	31	92	92	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-8	76	Fb5	5	455
31	31	185/2	185/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-8	64	Fb4	4	463
31	31	185/2	185/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		-6	66	Gb4	4	450
31	31	185/2	185/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	456
31	31	185/2	185/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-4	68	Ab4	4	463
31	31	185/2	185/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-8	76	Fb5	5	456
31	31	185/2	185/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-4	80	Ab5	5	456
32	32	93	93	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-7	47	Cb3	3	475
32	32	93	93	1.5	0	0	3/4	1	1	3/8		1/4	3/2		-6	66	Gb4	4	464
32	32	280/3	280/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-3	63	Eb4	4	476
32	32	280/3	280/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-6	66	Gb4	4	469
32	32	280/3	280/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-6	66	Gb4	4	476
32	32	280/3	280/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-3	75	Eb5	5	469
32	32	280/3	280/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-6	78	Gb5	5	469
32	32	281/3	281/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-3	63	Eb4	4	477
32	32	281/3	281/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-6	66	Gb4	4	470
32	32	281/3	281/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-6	66	Gb4	4	477
32	32	281/3	281/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-3	75	Eb5	5	470
32	32	281/3	281/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-6	78	Gb5	5	470
32	32	94	94	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-3	63	Eb4	4	478
32	32	94	94	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	471
32	32	94	94	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-6	66	Gb4	4	478
32	32	94	94	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-3	75	Eb5	5	471
32	32	94	94	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-6	78	Gb5	5	471
32	32	189/2	189/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-3	63	Eb4	4	479
32	32	189/2	189/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	472
32	32	189/2	189/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-6	66	Gb4	4	479
32	32	189/2	189/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		-3	75	Eb5	5	465
32	32	189/2	189/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	75	Eb5	5	472
32	32	189/2	189/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-6	78	Gb5	5	472
32	32	95	95	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-5	61	Db4	4	480
32	32	95	95	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-8	64	Fb4	4	480
32	32	95	95	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	473
32	32	95	95	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		-5	73	Db5	5	466
32	32	95	95	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-5	73	Db5	5	473
32	32	95	95	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-8	76	Fb5	5	473
32	32	191/2	191/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-7	59	Cb4	4	481
32	32	191/2	191/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-3	63	Eb4	4	481
32	32	191/2	191/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	474
32	32	191/2	191/2	0.25	5/8	5/8	3/4	1	1	1/16		1/16	1		-7	71	Cb5	5	467
32	32	191/2	191/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-7	71	Cb5	5	474
32	32	191/2	191/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-3	75	Eb5	5	474
32	32	383/4	383/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		-7	71	Cb5	5	468
33	33	96	96	0.3333333333333333	0	0	3/4	3	1	1/12		1/8	2/3		-6	42	Gb2	2	489
33	33	96	96	2.0	0	0	3/4	1	1	1/2		1/2	1		-5	73	Db5	5	482
33	33	289/3	289/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-6	54	Gb3	3	490
33	33	289/3	289/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-5	61	Db4	4	490
33	33	289/3	289/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-6	66	Gb4	4	483
33	33	289/3	289/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-2	70	Bb4	4	483
33	33	289/3	289/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		-5	73	Db5	5	483
33	33	290/3	290/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-6	54	Gb3	3	491
33	33	290/3	290/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-5	61	Db4	4	491
33	33	290/3	290/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-6	66	Gb4	4	484
33	33	290/3	290/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-2	70	Bb4	4	484
33	33	290/3	290/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		-5	73	Db5	5	484
33	33	97	97	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-6	54	Gb3	3	492
33	33	97	97	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-5	61	Db4	4	492
33	33	97	97	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	485
33	33	97	97	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	485
33	33	97	97	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-5	73	Db5	5	485
33	33	195/2	195/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-6	54	Gb3	3	493
33	33	195/2	195/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-5	61	Db4	4	493
33	33	195/2	195/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	486
33	33	195/2	195/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	486
33	33	195/2	195/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-5	73	Db5	5	486
33	33	98	98	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-6	54	Gb3	3	494
33	33	98	98	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-5	61	Db4	4	494
33	33	98	98	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-6	66	Gb4	4	487
33	33	98	98	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	487
33	33	98	98	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-5	73	Db5	5	487
33	33	197/2	197/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		1	55	G3	3	495
33	33	197/2	197/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	495
33	33	197/2	197/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-5	61	Db4	4	495
33	33	197/2	197/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	488
33	33	197/2	197/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	488
33	33	197/2	197/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-3	75	Eb5	5	488
34	34	99	99	1.0	0	0	3/4	3	2	1/4		1/4	1	1	-4	44	Ab2	2	509
34	34	99	99	1.0	0	0	3/4	2	1	1/4		1/4	1	1	-3	75	Eb5	5	496
34	34	298/3	298/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-3	51	Eb3	3	503
34	34	298/3	298/3	0.3333333333333333	1/12	1/12	3/4	3	1	1/12		1/8	2/3		-7	59	Cb4	4	503
34	34	199/2	199/2	0.5	1/8	1/8	3/4	2	2	1/8		1/8	1	1	-3	63	Eb4	4	501
34	34	299/3	299/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-3	51	Eb3	3	504
34	34	299/3	299/3	0.3333333333333333	1/6	1/6	3/4	3	1	1/12		1/8	2/3		-7	59	Cb4	4	504
34	34	100	100	0.5	1/4	1/4	3/4	3	2	1/8		1/8	1	-1	-4	44	Ab2	2	510
34	34	100	100	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	505
34	34	100	100	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-7	59	Cb4	4	505
34	34	100	100	0.5	1/4	1/4	3/4	2	2	1/8		1/8	1	-1	-3	63	Eb4	4	502
34	34	100	100	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1	-1	-3	75	Eb5	5	497
34	34	201/2	201/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-4	44	Ab2	2	506
34	34	201/2	201/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	506
34	34	201/2	201/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-7	59	Cb4	4	498
34	34	201/2	201/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	498
34	34	201/2	201/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		0	72	C5	5	498
34	34	101	101	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		1	43	G2	2	507
34	34	101	101	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	507
34	34	101	101	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-2	58	Bb3	3	499
34	34	101	101	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	499
34	34	101	101	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-2	70	Bb4	4	499
34	34	203/2	203/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-1	41	F2	2	508
34	34	203/2	203/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-2	46	Bb2	2	508
34	34	203/2	203/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-4	56	Ab3	3	500
34	34	203/2	203/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		2	62	D4	4	500
